timestamps,TP9,AF7,AF8,TP10
1628114550.535,49.316,-33.691,-34.668,12.207
1628114550.539,53.711,-40.039,-34.668,4.395
1628114550.543,-93.262,-44.434,-39.062,-79.102
1628114550.547,-129.883,-28.320,-31.738,-87.891
1628114550.551,12.695,-20.996,-18.066,-5.371
1628114550.555,91.309,-19.043,-21.973,32.227
1628114550.559,-42.480,-32.715,-41.016,-39.062
1628114550.562,-132.812,-40.527,-31.250,-81.055
1628114550.566,-23.926,-32.227,-20.508,-13.672
1628114550.570,85.938,-27.832,-16.113,37.109
1628114550.574,-19.531,-47.363,-29.297,-37.598
1628114550.578,-125.488,-39.551,-23.438,-84.473
1628114550.581,19.043,-34.668,-62.988,-3.906
1628114550.585,-143.555,-40.039,-66.406,-89.355
1628114550.589,-111.816,-28.320,-30.273,-75.195
1628114550.593,46.387,-20.020,-9.766,14.648
1628114550.597,63.965,-18.066,-8.789,19.531
1628114550.600,-90.332,-44.434,-13.184,-70.312
1628114550.604,-144.043,-39.551,-44.922,-95.703
1628114550.608,-8.301,-14.160,-47.363,-17.578
1628114550.612,60.059,-27.344,-31.250,1.953
1628114550.616,-56.152,-27.832,-25.391,-63.965
1628114550.629,-141.602,-28.809,-10.742,-92.285
1628114550.633,-32.227,-37.109,-24.902,-25.391
1628114550.637,79.590,-44.434,-48.828,31.250
1628114550.641,-0.488,-48.340,-40.039,-20.508
1628114550.645,-129.883,-32.715,-34.668,-83.496
1628114550.649,-75.195,-19.531,-41.992,-41.504
1628114550.653,72.266,-16.113,-27.344,34.180
1628114550.656,47.852,-29.297,-17.578,12.207
1628114550.660,-114.746,-44.922,-26.367,-67.383
1628114550.664,-123.535,-34.668,-27.344,-72.754
1628114550.668,27.832,-29.785,-20.508,4.883
1628114550.672,60.547,-40.527,-24.902,20.508
1628114550.668,-75.195,-32.227,-39.062,-68.359
1628114550.672,-150.879,-33.203,-42.969,-97.656
1628114550.676,-19.531,-33.691,-25.879,-13.184
1628114550.680,76.660,-40.039,-12.695,31.250
1628114550.684,-34.668,-57.617,-15.137,-35.645
1628114550.688,-140.625,-58.594,-21.973,-86.914
1628114550.692,-48.828,-41.016,-26.367,-34.668
1628114550.695,95.703,-15.625,-14.160,45.898
1628114550.699,29.785,-9.277,-13.672,13.672
1628114550.703,-133.789,-29.297,-43.457,-77.148
1628114550.707,-108.398,-36.621,-52.734,-63.477
1628114550.711,44.434,-29.297,-31.250,16.113
1628114550.725,37.598,-40.039,-17.090,0.977
1628114550.729,-107.422,-24.902,-22.949,-75.195
1628114550.733,-109.863,-16.602,-39.062,-67.383
1628114550.737,17.578,-44.434,-46.875,4.883
1628114550.741,78.613,-43.457,-27.832,36.133
1628114550.745,-40.039,-33.691,-27.344,-33.203
1628114550.749,-136.719,-41.016,-37.109,-83.984
1628114550.752,-34.180,-40.039,-29.785,-30.762
1628114550.756,48.340,-50.781,-42.480,3.418
1628114550.760,-48.340,-49.316,-57.617,-47.363
1628114550.764,-142.090,-24.414,-34.668,-83.984
1628114550.768,-45.898,-16.113,-12.207,-22.949
1628114550.760,67.871,-33.203,-35.156,29.785
1628114550.764,1.465,-35.156,-49.316,-17.090
1628114550.768,-120.605,-31.250,-23.926,-71.777
1628114550.772,-96.191,-38.574,-10.742,-49.805
1628114550.776,29.785,-31.250,-24.902,7.324
1628114550.780,43.457,-22.949,-31.250,0.488
1628114550.784,-103.516,-31.250,-31.250,-77.637
1628114550.787,-139.160,-45.898,-25.879,-81.055
1628114550.791,0.488,-25.391,-24.414,1.465
1628114550.795,74.707,-26.855,-21.973,36.133
1628114550.799,-37.109,-55.664,-30.273,-22.949
1628114550.803,-131.836,-34.668,-33.203,-65.918
1628114550.817,-37.109,-19.531,-22.949,-9.277
1628114550.821,77.148,-13.184,-21.973,49.316
1628114550.825,-11.230,-20.508,-20.996,-18.555
1628114550.829,-152.344,-33.203,-18.066,-93.750
1628114550.833,-87.402,-27.344,-18.066,-51.270
1628114550.837,57.617,-25.879,-20.996,22.461
1628114550.841,23.438,-31.738,-45.410,0.488
1628114550.844,-129.883,-53.711,-56.641,-80.078
1628114550.848,-123.535,-68.848,-34.668,-72.266
1628114550.852,28.320,-63.477,-28.809,10.254
1628114550.856,51.270,-50.781,-26.855,10.742
1628114550.860,-94.727,-33.203,-18.066,-75.195
1628114550.873,-142.090,-27.344,-7.324,-85.938
1628114550.877,-1.953,-18.555,-13.672,-9.277
1628114550.881,92.773,-6.836,-19.043,38.574
1628114550.885,-7.324,4.395,-14.160,-14.160
1628114550.889,-125.000,-16.113,-23.926,-76.660
1628114550.893,-54.199,-36.133,-32.227,-33.203
1628114550.897,68.359,-27.832,-30.273,25.391
1628114550.900,-10.742,-43.457,-31.250,-23.926
1628114550.904,-162.598,-37.109,-47.363,-95.703
1628114550.908,-109.375,-37.109,-40.527,-58.594
1628114550.912,66.895,-56.641,-11.719,33.691
1628114550.916,46.387,-49.805,-14.160,11.230
1628114550.911,-124.512,-31.250,-21.973,-89.844
1628114550.915,-116.699,-2.930,-14.648,-75.195
1628114550.919,39.062,-10.254,-15.625,17.090
1628114550.923,80.566,-19.043,-34.668,30.273
1628114550.927,-57.617,-25.879,-37.598,-51.270
1628114550.931,-130.859,-43.457,-21.973,-83.984
1628114550.935,-13.184,-42.969,-26.367,-24.414
1628114550.938,66.895,-43.457,-39.551,3.418
1628114550.942,-35.645,-36.621,-36.133,-60.059
1628114550.946,-141.602,-50.293,-27.832,-109.375
1628114550.950,-53.711,-61.035,-20.020,-51.270
1628114550.954,84.961,-43.945,-45.898,29.785
1628114550.949,20.020,-42.969,-56.152,-1.465
1628114550.953,-123.535,-51.758,-33.203,-79.102
1628114550.957,-79.102,-37.598,-27.344,-43.457
1628114550.961,67.383,-16.113,-29.785,45.410
1628114550.965,67.871,-18.555,-21.973,29.297
1628114550.969,-87.402,-27.344,-20.508,-70.801
1628114550.973,-133.301,-32.227,-32.227,-97.168
1628114550.976,12.695,-30.762,-30.762,-23.438
1628114550.980,87.891,-15.137,-34.180,13.672
1628114550.984,-48.340,-27.344,-49.316,-59.570
1628114550.988,-125.000,-36.621,-39.062,-90.820
1628114550.992,1.465,-24.414,-20.508,-9.766
1628114551.005,114.258,-25.879,-33.203,48.340
1628114551.009,11.230,-24.414,-43.945,-20.996
1628114551.013,-111.328,-25.879,-42.969,-86.914
1628114551.017,-42.480,-40.039,-51.270,-37.598
1628114551.021,81.055,-54.199,-49.316,30.273
1628114551.025,57.617,-32.715,-28.809,15.625
1628114551.029,-104.492,-12.695,-31.250,-76.660
1628114551.032,-133.301,-40.527,-43.457,-86.914
1628114551.036,22.949,-38.086,-32.227,-0.977
1628114551.040,67.871,-31.738,-19.043,12.207
1628114551.044,-80.078,-44.922,-24.414,-64.941
1628114551.048,-125.488,-38.574,-22.461,-67.383
1628114551.042,11.230,-38.574,-16.113,15.137
1628114551.046,75.684,-41.016,-27.832,33.203
1628114551.050,-39.551,-44.922,-28.320,-41.016
1628114551.054,-117.188,-31.738,-28.320,-75.195
1628114551.058,-12.695,-25.391,-42.480,-6.836
1628114551.062,104.492,-24.414,-31.738,65.918
1628114551.066,9.766,-20.996,-22.461,5.371
1628114551.069,-155.762,-54.199,-36.621,-95.215
1628114551.073,-106.934,-45.898,-37.109,-65.918
1628114551.077,38.574,-29.785,-31.250,5.371
1628114551.081,14.160,-37.109,-23.926,-13.672
1628114551.085,-108.887,-30.273,-25.879,-74.707
1628114551.098,-114.746,-37.598,-31.250,-69.824
1628114551.102,20.996,-35.645,-35.645,16.113
1628114551.106,82.031,-17.578,-45.898,39.551
1628114551.110,-73.730,-44.434,-51.758,-60.059
1628114551.114,-152.832,-67.383,-32.715,-96.191
1628114551.118,-15.137,-33.691,-6.836,-11.719
1628114551.122,78.125,-4.883,-15.625,40.527
1628114551.125,-47.363,-36.133,-31.250,-35.645
1628114551.129,-159.668,-52.734,-34.180,-93.750
1628114551.133,-62.012,-42.969,-31.250,-31.250
1628114551.137,68.359,-26.367,-20.508,37.598
1628114551.141,-5.371,-18.555,-16.113,-14.648
1628114551.135,-149.902,-38.086,-22.461,-93.262
1628114551.139,-108.398,-38.574,-37.598,-67.871
1628114551.143,44.922,-26.855,-27.832,18.555
1628114551.147,40.527,-16.602,-25.879,11.719
1628114551.151,-120.117,-29.297,-58.105,-87.891
1628114551.155,-145.996,-46.875,-57.617,-85.449
1628114551.159,22.949,-44.922,-44.922,6.348
1628114551.162,91.309,-36.621,-27.832,32.715
1628114551.166,-54.199,-18.066,-13.672,-49.316
1628114551.170,-150.879,-30.762,-34.180,-105.469
