timestamps,TP9,AF7,AF8,TP10
1626647599.182,-10.254,-15.625,-19.531,0.488
1626647599.186,-75.684,-21.484,-22.461,-111.328
1626647599.190,-56.152,-8.789,0.488,-69.824
1626647599.194,18.066,-7.324,5.859,52.246
1626647599.198,-14.160,-47.363,-49.805,14.648
1626647599.202,-71.777,-44.922,-58.594,-95.703
1626647599.206,-52.246,1.465,-38.574,-79.102
1626647599.209,-1.953,-7.324,-44.434,31.250
1626647599.213,53.223,-21.484,2.930,87.891
1626647599.217,-24.902,-45.410,14.160,-40.039
1626647599.221,-120.605,-68.359,-7.324,-140.137
1626647599.225,-66.406,-33.203,-9.766,-45.898
1626647599.228,-94.727,-30.273,-57.129,-106.445
1626647599.232,-28.809,-33.691,-39.551,11.230
1626647599.236,45.410,-2.930,-16.113,64.453
1626647599.240,-26.367,-18.555,-34.668,-67.383
1626647599.244,-71.777,-40.527,-4.395,-100.586
1626647599.254,-12.207,-57.129,-8.789,6.836
1626647599.258,8.789,-54.688,-37.598,39.551
1626647599.262,-24.902,-5.859,-19.531,-35.645
1626647599.266,-74.707,-3.418,-21.973,-104.980
1626647599.270,-34.180,-7.812,-15.625,-28.809
1626647599.274,38.086,3.906,-13.672,67.383
1626647599.278,-75.195,-86.914,-98.145,-74.707
1626647599.281,-139.160,-116.211,-88.379,-177.734
1626647599.285,-27.832,-33.691,-0.977,-50.293
1626647599.289,41.504,3.418,-4.395,57.617
1626647599.293,51.270,17.578,-5.859,44.922
1626647599.297,-107.422,-76.660,-74.219,-150.391
1626647599.293,-142.090,-97.656,-69.824,-159.668
1626647599.297,38.574,-2.930,16.602,58.594
1626647599.301,60.059,-0.977,4.883,82.031
1626647599.305,-28.809,-14.648,-14.160,-50.293
1626647599.309,-79.102,-21.484,-4.883,-109.375
1626647599.313,-17.090,2.930,1.953,5.371
1626647599.317,35.645,-3.906,-25.391,83.008
1626647599.320,-30.273,-53.223,-40.527,-25.391
1626647599.324,-79.590,-32.227,-6.836,-100.586
1626647599.328,-108.887,-60.547,-42.480,-78.125
1626647599.332,-59.570,-60.059,-67.383,6.348
1626647599.336,-6.348,0.488,-25.391,9.766
1626647599.337,-75.195,-25.391,-17.090,-98.633
1626647599.341,-48.828,-16.602,8.789,-45.898
1626647599.345,-5.859,-46.387,-25.391,34.668
1626647599.349,12.695,-72.754,-29.297,25.879
1626647599.353,-35.645,-52.246,-7.324,-72.754
1626647599.357,-80.078,-40.039,-26.367,-107.422
1626647599.361,31.738,28.320,-12.695,41.992
1626647599.364,9.766,-21.484,-64.453,33.203
1626647599.368,-95.703,-76.172,-76.172,-115.234
1626647599.372,-104.004,-41.992,-24.902,-137.695
1626647599.376,-63.477,-54.199,-41.504,-46.875
1626647599.380,29.297,-12.695,-18.555,62.988
1626647599.412,-30.762,-32.715,-29.297,-42.969
1626647599.416,-160.156,-91.309,-88.379,-191.895
1626647599.420,-62.988,-31.250,-49.316,-67.871
1626647599.424,51.270,-17.090,-8.789,77.637
1626647599.428,47.852,-26.367,7.812,46.875
1626647599.432,-41.016,-15.625,-29.785,-77.637
1626647599.436,-187.988,-121.582,-177.246,-188.477
1626647599.439,-121.582,-145.020,-161.133,-85.449
1626647599.443,24.902,-37.598,-32.227,32.227
1626647599.447,-17.578,-6.836,-14.648,-67.383
1626647599.451,-62.988,-13.184,2.930,-104.492
1626647599.455,26.367,22.949,33.203,32.715
1626647599.454,80.566,46.875,30.762,94.238
1626647599.458,-0.977,5.859,6.348,-29.785
1626647599.462,-68.359,-25.391,-10.254,-109.863
1626647599.466,-31.738,-30.273,-20.996,-26.855
1626647599.470,12.207,-32.227,-47.363,41.504
1626647599.474,1.953,-19.043,-51.270,-15.137
1626647599.478,-49.316,-26.855,-35.156,-97.168
1626647599.481,-52.734,-19.531,-53.223,-51.758
1626647599.485,18.066,3.418,-54.688,60.547
1626647599.489,20.020,0.000,-15.137,24.414
1626647599.493,-69.824,-15.137,-12.207,-107.910
1626647599.497,-94.238,-26.855,-23.926,-114.746
1626647599.472,-9.766,-31.738,-9.766,12.207
1626647599.476,20.508,-34.668,-6.348,41.992
1626647599.480,-65.918,-62.988,-28.809,-87.891
1626647599.484,-81.055,-58.105,-28.809,-109.863
1626647599.488,3.906,-16.113,-13.672,15.625
1626647599.492,46.387,3.418,-35.156,71.777
1626647599.496,0.000,-20.996,-40.527,-23.926
1626647599.499,-93.262,-61.035,-51.758,-131.836
1626647599.503,-78.125,-41.992,-66.895,-65.918
1626647599.507,17.578,-1.465,-45.898,50.293
1626647599.511,6.348,-15.625,-24.414,-2.930
1626647599.515,-57.617,-7.812,2.930,-101.074
1626647599.534,-99.121,-41.504,-44.922,-102.539
1626647599.538,-125.488,-129.395,-145.020,-73.730
1626647599.542,-61.035,-88.867,-97.168,-40.527
1626647599.546,-23.438,-13.672,-14.160,-67.871
1626647599.550,-48.828,-8.301,-29.785,-78.125
1626647599.554,-10.742,-40.039,-53.711,11.230
1626647599.558,10.254,-54.199,-47.852,32.715
1626647599.561,-32.227,-52.734,-21.484,-67.871
1626647599.565,-87.402,-73.730,-16.113,-130.859
1626647599.569,-8.789,-31.250,-1.953,-7.812
1626647599.573,32.715,-14.648,-32.227,56.641
1626647599.577,-74.219,-67.383,-83.496,-89.844
1626647599.573,-99.609,-38.086,-42.480,-144.531
1626647599.577,-23.438,6.348,-5.859,-40.527
1626647599.581,35.156,6.836,-14.648,53.223
1626647599.585,22.461,13.672,-31.738,13.672
1626647599.589,-43.457,8.301,-46.387,-90.820
1626647599.593,-39.551,-4.883,-19.531,-57.129
1626647599.597,42.969,-13.672,3.906,63.477
1626647599.600,45.898,-25.391,-9.277,45.410
1626647599.604,-43.457,-35.645,-37.598,-90.820
1626647599.608,-145.508,-91.309,-98.633,-169.922
1626647599.612,-51.758,-73.242,-67.383,-21.973
1626647599.616,61.035,-24.414,-18.555,79.102
1626647599.620,-9.277,-18.066,-24.414,-40.039
1626647599.624,-62.500,4.395,-9.766,-99.121
1626647599.628,-52.734,-31.738,-34.668,-39.551
1626647599.632,20.508,-37.598,-17.090,52.734
1626647599.636,9.277,-15.137,-5.859,-9.766
1626647599.640,-71.777,-9.277,-20.020,-114.746
1626647599.644,-11.719,23.926,15.625,-17.090
1626647599.647,-0.488,-40.527,-46.387,36.133
1626647599.651,-47.852,-80.078,-83.984,-37.598
1626647599.655,-48.828,-42.480,-16.113,-84.961
1626647599.659,-59.570,-48.828,-17.578,-72.754
1626647599.663,51.758,17.090,8.789,63.965
1626647599.673,9.766,-36.621,-56.152,15.625
1626647599.677,-124.512,-90.820,-108.398,-145.996
1626647599.681,-87.402,-16.602,-39.551,-115.234
1626647599.685,-30.273,-13.672,-36.621,-16.113
1626647599.689,-0.488,-18.066,-29.297,34.668
1626647599.693,-55.664,-40.039,-52.734,-71.289
1626647599.697,-114.746,-57.617,-58.594,-151.367
1626647599.700,-40.039,-29.785,-26.367,-31.250
1626647599.704,38.086,-5.859,-26.855,73.242
1626647599.708,20.508,-9.277,-7.324,17.578
1626647599.712,-61.523,-30.762,-5.371,-89.844
1626647599.716,-63.965,-27.344,-24.902,-51.758
1626647599.714,6.836,-19.043,-45.898,59.082
1626647599.718,4.883,-16.602,-53.223,26.367
1626647599.722,-62.988,-16.602,-23.438,-92.285
1626647599.726,-79.102,-17.578,-10.254,-92.285
1626647599.730,19.531,3.418,-10.254,48.828
1626647599.734,66.895,6.836,-10.254,85.449
1626647599.738,-37.109,-38.086,-23.438,-62.012
1626647599.741,-96.191,-54.688,-17.578,-122.070
1626647599.745,-25.391,-50.781,-6.348,0.977
1626647599.749,-39.062,-103.516,-73.730,15.137
1626647599.753,-111.816,-111.328,-119.141,-106.445
1626647599.757,-84.961,-28.809,-63.965,-120.605
1626647599.800,-25.879,-0.488,-30.762,-24.414
1626647599.804,39.062,-4.395,-23.926,72.266
1626647599.808,23.438,-7.812,-10.254,21.484
1626647599.812,-67.383,-16.602,-1.465,-98.633
1626647599.816,-70.312,-7.812,-19.043,-68.359
1626647599.820,14.648,2.930,-23.438,59.570
1626647599.824,47.363,4.395,9.766,64.941
1626647599.827,-61.035,-53.223,-23.438,-90.820
1626647599.831,-104.980,-88.379,-38.086,-117.676
1626647599.835,5.859,-38.574,-7.324,34.180
1626647599.839,54.688,15.137,-0.977,83.984
