timestamps,TP9,AF7,AF8,TP10
1626.4662757120002,-528.32,-513.184,-730.4689999999999,-1000.0
1626.4662757160002,171.875,-468.75,-659.668,-926.758
1626.46627572,543.457,-456.055,-685.547,-792.48
1626.466275724,697.2660000000001,-479.98,-750.488,-908.691
1626.466275728,748.047,-494.14099999999996,-739.258,-996.0939999999999
1626.4662757320002,840.332,-470.215,-666.992,-791.992
1626.4662757360002,895.02,-440.918,-659.18,-614.746
1626.466275739,907.715,-444.824,-721.191,-741.211
1626.4662757429999,944.824,-477.051,-750.977,-904.785
1626.4662757470003,968.262,-479.004,-677.7339999999999,-752.93
1626.4662757510002,965.332,-446.777,-628.906,-581.055
1626.4662757550002,966.309,-442.38300000000004,-679.199,-653.809
1626.4662757550002,966.797,-469.23800000000006,-732.422,-869.1410000000001
1626.466275759,966.797,-465.332,-671.387,-841.797
1626.4662757629999,965.82,-429.199,-618.6519999999999,-640.625
1626.4662757670003,962.8910000000001,-425.781,-642.09,-720.703
1626.4662757710003,969.727,-444.336,-687.988,-939.941
1626.466275775,894.043,-446.777,-656.25,-1000.0
1626.466275779,748.047,-424.805,-589.355,-994.1410000000001
1626.4662757820001,608.398,-421.38699999999994,-600.0980000000001,-1000.0
1626.466275786,398.43800000000005,-443.35900000000004,-662.5980000000001,-1000.0
1626.46627579,231.93400000000003,-458.00800000000004,-659.668,-1000.0
1626.466275794,151.855,-439.941,-594.727,-1000.0
1626.466275798,113.77,-407.227,-574.219,-1000.0
1626.4662758,124.512,-410.645,-617.188,-1000.0
1626.466275804,175.293,-447.754,-654.297,-1000.0
1626.4662758079999,349.60900000000004,-438.477,-590.82,-1000.0
1626.466275812,481.934,-410.645,-550.293,-1000.0
1626.466275816,486.32800000000003,-414.06199999999995,-599.609,-1000.0
1626.46627582,446.777,-429.199,-650.391,-1000.0
1626.466275824,421.38699999999994,-429.199,-595.703,-1000.0
1626.4662758270001,413.086,-407.715,-547.363,-1000.0
1626.466275831,369.14099999999996,-395.996,-585.4490000000001,-1000.0
1626.466275835,281.738,-423.34,-646.484,-1000.0
1626.466275839,230.46900000000002,-451.66,-613.281,-1000.0
1626.466275843,239.74599999999998,-427.246,-541.992,-1000.0
1626.466275845,243.65200000000002,-398.43800000000005,-545.898,-1000.0
1626.4662758489999,216.797,-403.809,-600.586,-1000.0
1626.4662758529998,182.12900000000002,-425.293,-614.258,-1000.0
1626.466275857,199.707,-413.086,-556.641,-1000.0
1626.466275861,240.72299999999998,-377.441,-523.438,-1000.0
1626.466275865,276.855,-372.07,-551.27,-1000.0
1626.466275869,292.969,-396.973,-588.379,-1000.0
1626.4662758720003,327.637,-399.902,-533.691,-1000.0
1626.466275876,395.996,-365.23400000000004,-494.14099999999996,-1000.0
1626.46627588,464.844,-355.469,-533.691,-1000.0
1626.4662758839997,506.836,-381.836,-574.219,-1000.0
1626.4662758879997,571.289,-377.441,-521.484,-1000.0
