timestamps,TP9,AF7,AF8,TP10,Right AUX
1626294725.889479,51.758,8.301,-17.578,144.531,1.0
1626294725.8933854,-56.152,-76.66,-55.176,-78.125,1.0
1626294725.8972914,-135.254,-81.055,-58.105,-211.426,1.0
1626294725.901198,-50.293,-29.296999999999997,-34.18,-20.508000000000003,1.0
1626294725.9051042,41.504,-35.645,-18.066,147.461,1.0
1626294725.9090104,-13.672,-49.805,-25.879,-1.465,1.0
1626294725.9129167,-140.625,-99.12100000000001,-83.49600000000001,-227.051,1.0
1626294725.916823,-71.289,-31.738000000000003,-41.016000000000005,-93.75,1.0
1626294725.9207292,54.199,30.273000000000003,1.953,136.719,1.0
1626294725.9246354,34.668,3.906,-13.184000000000001,75.684,1.0
1626294725.9285414,-69.824,-28.809,-13.672,-140.625,1.0
1626294725.932448,-125.0,-71.777,-50.781000000000006,-162.59799999999998,1.0
1626294725.9363542,-0.488,-23.926,-40.527,1.0,1.0
1626294725.9402604,72.266,6.348,-6.348,1.0,1.0
1626294725.9441667,-35.645,-5.371,-12.695,1.0,1.0
1626294725.948073,-98.145,-16.113,-26.366999999999997,1.0,1.0
1626294725.9519792,-28.32,-36.133,-29.296999999999997,1.0,1.0
1626294725.9558854,50.293,-0.488,-9.766,1.0,1.0
1626294725.9597917,0.0,6.348,-9.766,1.0,1.0
1626294725.963698,-84.473,-25.391,-28.809,1.0,1.0
1626294725.9676042,-54.688,-41.504,-40.039,1.0,1.0
1626294725.9715104,35.156,-28.809,-26.855,1.0,1.0
1626294725.975417,14.16,-17.578,-32.715,1.0,1.0
1626294725.979323,-80.566,-25.391,-41.504,1.0,1.0
1626294725.983229,-56.152,-12.207,-23.926,1.0,1.0
1626294725.9871356,11.719000000000001,-46.387,-45.41,1.0,1.0
1626294725.9910414,16.602,-27.831999999999997,-36.133,1.0,1.0
1626294725.9949477,-61.523,2.441,-8.789,1.0,1.0
1626294725.998854,-77.148,8.301,-13.184000000000001,1.0,1.0
1626294726.0027602,10.742,0.488,-24.414,1.0,1.0
1626294726.006667,33.691,-52.733999999999995,-46.387,1.0,1.0
1626294726.010573,-35.645,-48.828,-39.062,1.0,1.0
1626294726.0144792,-99.609,-64.453,-28.809,1.0,1.0
1626294726.0183854,-41.504,-35.645,-34.668,1.0,1.0
1626294726.0222914,9.277000000000001,-14.648,-53.223,1.0,1.0
1626294726.026198,-44.922,-58.105,-55.176,1.0,1.0
1626294726.0301042,48.34,-9.277000000000001,-29.785,-74.707,1.0
1626294726.0340102,-22.949,14.648,-19.043,-184.082,1.0
1626294726.0379167,-66.406,-5.859,-25.879,4.883,1.0
1626294726.041823,4.883,-28.32,-19.043,152.832,1.0
1626294726.0457292,56.641000000000005,-49.805,-18.555,-5.371,1.0
1626294726.0496354,-2.441,-35.156,-18.066,-166.99200000000002,1.0
1626294726.0535417,-86.914,-33.203,-30.761999999999997,-86.914,1.0
1626294726.057448,-40.039,-23.926,-36.133,120.605,1.0
1626294726.0613542,36.133,-30.273000000000003,-38.086,72.266,1.0
1626294726.0652604,-1.465,-38.574,-43.945,-144.043,1.0
1626294726.0691667,-94.238,-31.25,-40.039,-114.74600000000001,1.0
1626294726.073073,-73.242,-31.25,-21.973000000000003,79.102,1.0
1626294726.0769792,25.391,-12.695,-15.625,1.0,1.0
1626294726.0808856,13.184000000000001,-49.316,-38.574,1.0,1.0
1626294726.0847917,-68.848,-41.504,-28.809,1.0,1.0
1626294726.088698,-75.195,-11.23,-6.836,1.0,1.0
1626294726.0926042,11.719000000000001,-5.859,-9.277000000000001,1.0,1.0
1626294726.0965104,39.551,6.348,-21.484,1.0,1.0
1626294726.1004167,-62.988,-42.48,-53.711000000000006,1.0,1.0
1626294726.104323,-120.605,-56.152,-62.012,1.0,1.0
1626294726.108229,-47.363,-34.668,-38.574,1.0,1.0
1626294726.1121356,24.414,-12.695,-15.137,1.0,1.0
1626294726.1160414,-34.18,-24.901999999999997,-18.555,1.0,1.0
1626294726.1199481,-118.652,-78.125,-38.574,1.0,1.0
1626294726.123854,13.184000000000001,12.207,-34.668,18.066,1.0
1626294726.1277602,-78.125,-59.082,-61.035,-183.59400000000002,1.0
1626294726.131667,-81.543,-42.968999999999994,-52.246,-144.043,1.0
1626294726.135573,21.484,3.418,-27.831999999999997,77.637,1.0
1626294726.139479,51.27,-21.484,-23.438000000000002,96.68,1.0
1626294726.1433854,-38.574,-35.645,-21.973000000000003,-106.445,1.0
1626294726.1472914,-96.68,-87.402,-41.504,-176.27,1.0
1626294726.151198,-16.602,-54.688,-42.968999999999994,20.02,1.0
1626294726.1551042,35.645,-17.09,-52.733999999999995,111.32799999999999,1.0
1626294726.1590104,-29.785,6.836,-47.363,-61.523,1.0
1626294726.1629167,-93.75,-15.625,-34.18,-180.66400000000002,1.0
1626294726.166823,-40.039,-70.312,-32.715,-28.32,1.0
1626294726.1707292,39.062,-18.555,-23.926,124.512,1.0
1626294726.1746354,18.555,-20.996,-9.766,15.137,1.0
1626294726.1785414,-61.035,-25.879,-10.742,-145.996,1.0
1626294726.182448,-72.75399999999999,-19.043,-44.922,-89.355,1.0
1626294726.1863542,-1.465,-49.805,-53.711000000000006,78.125,1.0
1626294726.1902604,8.789,-32.715,-35.645,51.758,1.0
1626294726.1941667,-79.102,-24.901999999999997,-30.761999999999997,-141.113,1.0
1626294726.198073,-87.891,-8.301,-23.926,-126.465,1.0
1626294726.2019792,2.93,-37.598,-14.648,78.613,1.0
1626294726.2058854,34.18,-58.105,-9.277000000000001,108.398,1.0
1626294726.2097917,-43.945,-20.508000000000003,-16.113,-85.93799999999999,1.0
1626294726.213698,-105.469,-22.949,-38.574,-170.41,1.0
1626294726.2176042,-29.785,-13.672,-25.391,1.0,1.0
1626294726.2215104,33.691,-25.879,-18.555,1.0,1.0
