timestamps,TP9,AF7,AF8,TP10,Right AUX
1626294679.6707292,7.812,11.23,-48.34,31.25,1.0
1626294679.6746354,-88.37899999999999,1.465,-42.48,-161.13299999999998,1.0
1626294679.6785414,-97.16799999999999,-27.344,-38.086,-125.977,1.0
1626294679.682448,-6.836,-55.176,-42.48,73.73,1.0
1626294679.6863542,27.831999999999997,-18.555,-36.133,90.82,1.0
1626294679.6902604,-66.406,-34.18,-51.758,-119.62899999999999,1.0
1626294679.6941667,-110.84,-50.293,-52.246,-172.852,1.0
1626294679.698073,-29.296999999999997,-47.363,-31.738000000000003,23.926,1.0
1626294679.7019792,25.391,-49.805,-14.16,105.469,1.0
1626294679.7058854,-38.574,-30.761999999999997,-8.789,-63.965,1.0
1626294679.7097917,-110.352,-38.086,-29.785,-184.57,1.0
1626294679.713698,-56.152,-28.809,-25.391,-34.668,1.0
1626294679.7176042,-0.488,-20.996,-22.461,124.512,1.0
1626294679.7215104,43.945,-0.488,-38.574,-9.277000000000001,1.0
1626294679.725417,-21.484,-11.23,-47.852,-191.40599999999998,1.0
1626294679.729323,-92.773,-33.203,-47.363,-102.539,1.0
1626294679.733229,-35.645,-1.465,-37.598,85.449,1.0
1626294679.7371356,58.593999999999994,0.977,-12.207,31.25,1.0
1626294679.7410414,16.602,-15.137,-15.625,-169.43400000000003,1.0
1626294679.7449477,-98.633,-40.527,-39.062,-150.391,1.0
1626294679.748854,-91.79700000000001,-48.828,-40.039,71.777,1.0
1626294679.7527602,23.438000000000002,-20.02,-35.645,102.539,1.0
1626294679.756667,50.781000000000006,-25.879,-29.785,-105.469,1.0
1626294679.760573,-57.129,-20.996,-29.296999999999997,-152.832,1.0
1626294679.7644792,-61.523,-23.926,-33.691,-142.578,1.0
1626294679.7683854,-57.129,-5.371,-15.625,-89.844,1.0
1626294679.7722914,18.066,-6.836,-31.25,96.191,1.0
1626294679.776198,15.625,-48.828,-45.898,50.781000000000006,1.0
1626294679.7801042,-76.66,-39.062,-43.457,-155.273,1.0
1626294679.7840102,-102.539,-28.809,-44.922,-169.43400000000003,1.0
1626294679.7879167,4.883,-0.488,-31.25,40.039,1.0
1626294679.791823,33.691,-24.901999999999997,-39.551,98.145,1.0
1626294679.7957292,-58.593999999999994,-67.87100000000001,-62.988,-101.56200000000001,1.0
1626294679.7996354,-94.727,-34.18,-40.527,-185.05900000000003,1.0
1626294679.8035417,-24.414,-21.484,-26.366999999999997,-9.766,1.0
1626294679.807448,47.363,0.0,-12.695,129.395,1.0
1626294679.8113542,53.223,-3.906,-18.555,112.79299999999999,1.0
1626294679.8152604,-24.414,-3.906,-17.09,-66.895,1.0
1626294679.8191667,-95.70299999999999,-27.831999999999997,-26.855,-179.688,1.0
1626294679.823073,-29.785,-45.41,-28.809,-17.578,1.0
1626294679.8269792,72.75399999999999,-5.859,-27.831999999999997,154.297,1.0
