timestamps,TP9,AF7,AF8,TP10,Right AUX
1626294701233229.250,-86.426,-13.672,-14.160,-181.641,1.000
1626294701237135.500,-17.090,-17.578,-20.508,1.465,1.000
1626294701241041.750,27.832,-63.477,-71.289,111.816,1.000
1626294701244948.000,-3.418,-38.574,-81.543,-14.160,1.000
1626294701248854.250,-64.453,10.254,-26.855,-158.691,1.000
1626294701252760.500,-69.336,-9.766,-2.441,-83.496,1.000
1626294701256666.750,12.207,-21.973,-15.625,99.121,1.000
1626294701260573.000,11.230,-35.645,-23.438,38.574,1.000
1626294701264479.250,-74.219,-36.621,-30.273,-163.574,1.000
1626294701268385.500,-91.797,-37.598,-53.223,-140.625,1.000
1626294701272291.750,2.930,-15.625,-35.645,80.078,1.000
1626294701276198.000,57.129,-9.277,-13.184,115.723,1.000
1626294701280104.250,19.043,22.949,-3.418,1.000,1.000
1626294701284010.500,-70.801,0.000,-14.648,1.000,1.000
1626294701287916.750,-98.633,-57.617,-52.734,1.000,1.000
1626294701291823.000,1.953,-58.594,-30.762,1.000,1.000
1626294701295729.250,53.711,-29.785,2.930,1.000,1.000
1626294701299635.500,-30.273,-17.090,8.789,1.000,1.000
1626294701303541.750,-105.957,-25.879,-8.789,1.000,1.000
1626294701307448.000,-61.523,-62.988,-56.641,1.000,1.000
1626294701311354.250,10.742,-44.922,-40.039,1.000,1.000
1626294701315260.500,-26.367,-16.113,-8.301,1.000,1.000
1626294701319166.750,-86.426,-26.367,-17.090,1.000,1.000
1626294701323073.000,-58.105,-47.363,-24.902,1.000,1.000
1626294701326979.250,-0.977,-23.926,-1.953,29.785,1.000
1626294701330885.500,71.777,-26.367,-12.695,155.762,1.000
1626294701334791.750,-22.461,-60.547,-39.062,-43.457,1.000
1626294701338698.000,-109.863,-51.758,-15.137,-204.590,1.000
1626294701342604.250,-47.363,-31.250,4.883,-48.340,1.000
1626294701346510.500,29.297,-33.691,-21.484,123.535,1.000
1626294701350416.750,-4.883,-2.441,-52.246,21.484,1.000
1626294701354323.000,-102.051,-20.996,-52.734,-178.711,1.000
1626294701358229.250,-84.473,-30.762,-16.113,-117.188,1.000
1626294701362135.500,21.484,-20.996,-18.066,102.539,1.000
1626294701366041.750,41.016,-18.555,-22.461,102.051,1.000
1626294701369948.000,-71.777,-40.039,-35.645,-124.023,1.000
1626294701373854.250,-102.539,-30.762,-39.551,-191.406,1.000
1626294701377760.500,-105.469,-0.977,-33.203,-149.414,1.000
1626294701381666.750,-0.977,-19.043,-30.762,74.219,1.000
1626294701385573.000,30.273,-44.434,-34.180,82.031,1.000
1626294701389479.250,-52.734,-28.320,-29.297,-121.094,1.000
1626294701393385.500,-99.121,-20.508,-48.828,-172.363,1.000
1626294701397291.750,-19.043,-15.137,-37.598,27.832,1.000
1626294701401198.000,25.879,-50.293,-33.203,104.004,1.000
1626294701405104.250,-55.176,-62.500,-63.477,-94.238,1.000
1626294701409010.500,-117.188,-45.898,-56.152,-212.891,1.000
1626294701412916.750,-53.223,-28.320,-15.137,-41.504,1.000
1626294701416823.000,40.527,-16.602,-0.488,133.301,1.000
1626294701420729.250,72.266,9.766,-0.977,6.348,1.000
1626294701424635.500,0.000,-11.230,-37.598,-184.082,1.000
1626294701428541.750,-107.910,-52.246,-60.059,-76.172,1.000
1626294701432448.000,-32.227,-29.785,-28.809,130.371,1.000
1626294701436354.250,77.637,-5.859,-2.930,61.035,1.000
1626294701440260.500,22.461,-32.227,-25.879,-153.809,1.000
1626294701444166.750,-80.078,-39.551,-31.250,-153.320,1.000
1626294701448073.000,-89.355,-75.195,-41.016,65.918,1.000
1626294701451979.250,24.902,-45.898,-23.438,120.117,1.000
1626294701455885.500,54.688,2.441,-19.043,-88.867,1.000
1626294701459791.750,-49.316,-14.648,-47.852,-159.180,1.000
1626294701463698.000,-75.195,-39.062,-16.113,47.852,1.000
1626294701467604.250,-94.727,-15.625,-41.016,-129.395,1.000
1626294701471510.500,32.227,11.719,1.953,110.352,1.000
1626294701475416.750,52.246,-18.555,-11.230,114.258,1.000
1626294701479323.000,-58.594,-31.250,-59.082,-125.977,1.000
1626294701483229.250,-94.238,-17.578,-63.965,-166.504,1.000
1626294701487135.500,-13.184,-23.438,-28.809,46.387,1.000
1626294701491041.750,35.645,-10.254,-17.090,115.723,1.000
1626294701494948.000,-24.414,-58.594,-46.387,-67.871,1.000
1626294701498854.250,-91.309,-67.383,-37.598,-180.664,1.000
1626294701502760.500,-38.574,-3.906,-7.812,-10.254,1.000
1626294701506666.750,38.574,29.785,3.418,136.719,1.000
1626294701510573.000,2.930,-0.977,-15.625,0.977,1.000
1626294701514479.250,2.441,-29.297,-20.996,1.000,1.000
1626294701518385.500,-103.027,-20.508,-54.199,1.000,1.000
1626294701522291.750,-83.496,-61.523,-62.988,1.000,1.000
1626294701526198.000,8.301,-53.223,-28.809,1.000,1.000
1626294701530104.250,-9.277,0.000,-30.762,1.000,1.000
1626294701534010.500,-104.492,-5.371,-55.176,1.000,1.000
1626294701537916.750,-66.406,-4.883,-45.410,1.000,1.000
1626294701541823.000,22.461,-53.223,-30.762,1.000,1.000
1626294701545729.250,15.137,-70.312,-40.527,1.000,1.000
1626294701549635.500,-66.895,-53.223,-50.293,1.000,1.000
1626294701553541.750,-78.613,-30.762,-19.531,1.000,1.000
1626294701557448.000,2.930,-25.879,-1.953,1.000,1.000
1626294701561354.250,32.227,-2.441,-10.254,107.422,1.000
1626294701565260.500,53.711,17.578,-3.418,90.820,1.000
1626294701569166.750,-55.664,-29.297,-37.598,-140.625,1.000
1626294701573073.000,-102.539,-62.988,-45.410,-177.246,1.000
1626294701576979.250,-13.184,-44.434,-25.879,40.527,1.000
1626294701580885.500,39.551,-40.039,-22.949,110.840,1.000
1626294701584791.750,-28.809,-23.438,-22.949,-81.543,1.000
1626294701588698.000,-95.215,-30.762,-24.414,-179.199,1.000
1626294701592604.250,-24.902,-22.949,-10.254,4.883,1.000
1626294701596510.500,51.270,-8.789,-0.488,133.789,1.000
1626294701600416.750,-6.348,-11.719,-24.414,-24.414,1.000
1626294701604323.000,-68.359,-12.695,-29.297,-165.039,1.000
1626294701608229.250,-87.891,-13.184,-48.340,-165.039,1.000
1626294701612135.500,-23.438,-6.836,-16.602,8.789,1.000
1626294701616041.750,33.691,-55.176,-19.043,127.441,1.000
1626294701619948.000,-9.766,-62.012,-51.270,-20.996,1.000
1626294701623854.250,-86.426,-39.551,-61.035,-185.059,1.000
1626294701627760.500,-49.805,-35.156,-12.207,-63.477,1.000
1626294701631666.750,41.992,-8.789,9.277,135.254,1.000
1626294701635573.000,-0.488,-42.480,-29.297,34.180,1.000
1626294701639479.250,-95.703,-29.297,-29.785,-176.270,1.000
1626294701643385.500,-75.195,5.859,-15.625,-115.234,1.000
1626294701647291.750,12.695,3.418,-20.996,91.797,1.000
1626294701651198.000,6.348,-42.969,-48.828,69.336,1.000
