timestamps,TP9,AF7,AF8,TP10,Right AUX
1626203038226014.000,-174.805,-37.598,-33.691,-130.371,1.000
1626203038229920.250,-61.035,-46.387,-27.344,125.488,1.000
1626203038233826.500,123.535,-43.945,-13.672,88.379,1.000
1626203038237732.750,40.039,-40.527,-28.809,-181.641,1.000
1626203038241639.000,-145.508,-40.039,-31.250,-191.895,1.000
1626203038245545.250,-115.723,-43.457,-26.367,64.941,1.000
1626203038249451.500,88.379,-42.969,-28.320,126.953,1.000
1626203038253357.750,104.980,-43.945,-29.297,-112.305,1.000
1626203038257264.000,-105.957,-47.363,-27.344,-235.840,1.000
1626203038261170.250,-154.297,-36.133,-20.996,-11.230,1.000
1626203038265076.500,37.598,-23.438,-24.414,150.879,1.000
1626203038268982.750,132.812,-32.715,-20.996,-27.832,1.000
1626203038272889.000,-41.504,-46.387,-21.973,-85.449,1.000
1626203038276795.250,-154.297,-41.016,-26.855,-218.750,1.000
1626203038280701.500,40.527,-21.484,-1.953,25.879,1.000
1626203038284607.750,187.500,-12.695,-2.441,201.660,1.000
1626203038288514.000,35.645,-15.625,-27.344,-4.883,1.000
1626203038292420.250,-168.945,-27.832,-37.598,-228.027,1.000
1626203038296326.500,-83.008,-7.324,-21.973,-74.707,1.000
1626203038300232.750,129.883,3.906,-4.883,183.594,1.000
1626203038304139.000,83.496,-30.762,-23.926,82.031,1.000
1626203038308045.250,-115.234,-45.898,-19.043,-166.016,1.000
1626203038311951.500,-124.023,-40.527,-22.949,-129.395,1.000
1626203038315857.750,71.777,-26.855,-30.273,116.211,1.000
1626203038319764.000,-197.266,-10.254,-51.758,-242.676,1.000
1626203038323670.250,-16.602,-1.953,-37.109,-3.906,1.000
1626203038327576.500,124.023,-15.137,-21.973,163.574,1.000
1626203038331482.750,-30.762,-20.996,-24.414,-36.133,1.000
1626203038335389.000,-193.848,-38.086,-30.273,-233.398,1.000
1626203038339295.250,-58.105,-47.852,-21.484,-55.176,1.000
1626203038343201.500,124.512,-30.762,-14.160,179.688,1.000
1626203038347107.750,22.949,-33.203,-31.738,42.480,1.000
1626203038351014.000,-169.434,-23.926,-43.945,-208.008,1.000
1626203038354920.250,-117.676,-0.977,-30.273,-127.441,1.000
1626203038358826.500,78.125,-7.324,-28.320,128.418,1.000
1626203038362732.750,92.285,-20.996,-23.926,116.699,1.000
1626203038366639.000,-110.840,-38.574,-27.832,1.000,1.000
1626203038370545.250,-174.805,-43.457,-38.086,1.000,1.000
1626203038374451.500,24.414,-29.785,-37.598,1.000,1.000
1626203038378357.750,97.168,-31.738,-44.434,1.000,1.000
1626203038382264.000,-62.500,-21.484,-35.645,1.000,1.000
1626203038386170.250,-163.574,-17.578,-39.062,1.000,1.000
1626203038390076.500,-7.324,-35.156,-37.598,1.000,1.000
1626203038393982.750,121.582,-33.203,-31.250,1.000,1.000
1626203038397889.000,-13.672,-27.344,-42.480,1.000,1.000
1626203038401795.250,-176.270,-35.645,-34.668,1.000,1.000
1626203038405701.500,-93.750,-27.832,-24.414,1.000,1.000
1626203038409607.750,94.727,-19.531,-27.832,1.000,1.000
1626203038413514.000,45.410,-39.551,-34.668,60.059,1.000
1626203038417420.250,-157.227,-56.152,-37.598,-194.824,1.000
1626203038421326.500,-125.977,-31.738,-28.320,-140.625,1.000
1626203038425232.750,75.195,-21.484,-27.832,120.117,1.000
1626203038429139.000,88.867,-34.668,-25.879,116.211,1.000
1626203038433045.250,-97.656,-40.527,-46.387,-145.020,1.000
1626203038436951.500,-150.879,-32.227,-76.660,-198.730,1.000
1626203038440857.750,40.527,-16.113,-45.898,65.918,1.000
1626203038444764.000,123.047,-31.738,-17.090,167.480,1.000
1626203038448670.250,-37.598,-38.086,-18.066,-61.523,1.000
1626203038452576.500,-158.203,-25.391,-20.508,-203.125,1.000
1626203038456482.750,-5.371,-13.672,-10.254,11.719,1.000
1626203038460389.000,-166.504,-5.371,-36.621,41.016,1.000
1626203038464295.250,25.391,-13.184,-58.594,165.527,1.000
1626203038468201.500,90.332,-19.531,-56.641,-58.594,1.000
1626203038472107.750,-95.703,-28.809,-33.203,-248.047,1.000
1626203038476014.000,-215.820,-39.062,-24.902,-61.035,1.000
1626203038479920.250,-75.195,-34.668,-25.879,157.715,1.000
1626203038483826.500,23.438,-38.574,-30.762,12.207,1.000
1626203038487732.750,-147.949,-41.504,-41.504,-219.238,1.000
1626203038491639.000,-336.426,-34.668,-42.480,-122.559,1.000
1626203038495545.250,-227.539,-20.996,-19.043,143.066,1.000
1626203038499451.500,-61.523,-31.738,-4.395,83.008,1.000
1626203038503357.750,-165.527,-54.199,-12.695,-194.824,1.000
1626203038507264.000,-374.512,-68.359,-27.344,-380.859,1.000
1626203038511170.250,-368.164,-74.707,-44.922,-336.914,1.000
1626203038515076.500,-195.312,-51.270,-44.922,-94.238,1.000
1626203038518982.750,-211.914,-76.660,-9.766,-132.324,1.000
1626203038522889.000,-422.363,-106.445,21.973,-412.109,1.000
1626203038526795.250,-453.613,-73.242,33.203,-428.711,1.000
1626203038530701.500,-234.863,-32.227,41.504,-131.836,1.000
1626203038534607.750,-160.645,-42.480,23.438,-52.734,1.000
1626203038538514.000,-379.883,-123.047,-20.996,-342.285,1.000
1626203038542420.250,-510.742,-144.531,-17.090,-480.469,1.000
1626203038546326.500,-303.223,-108.398,21.484,-213.867,1.000
1626203038550232.750,-103.027,-88.379,53.223,10.742,1.000
1626203038554139.000,-228.516,-114.258,39.062,1.000,1.000
1626203038558045.250,-402.344,-125.000,16.113,1.000,1.000
1626203038561951.500,-280.273,-102.539,23.926,1.000,1.000
1626203038565857.750,-83.496,-101.562,-0.488,1.000,1.000
1626203038569764.000,-97.656,-92.773,-16.113,1.000,1.000
1626203038573670.250,-260.254,-107.422,1.953,1.000,1.000
1626203038577576.500,-222.656,-115.723,15.137,1.000,1.000
1626203038581482.750,22.949,-78.613,29.785,1.000,1.000
1626203038585389.000,36.133,-77.148,23.438,1.000,1.000
1626203038589295.250,-189.941,-103.027,-2.441,1.000,1.000
1626203038593201.500,-226.562,-95.703,-11.719,1.000,1.000
1626203038597107.750,-10.742,-93.262,-6.836,1.000,1.000
1626203038601014.000,-64.941,-38.574,-20.020,205.566,1.000
1626203038604920.250,138.672,-14.648,-13.672,199.707,1.000
1626203038608826.500,102.051,-33.203,-27.832,-74.219,1.000
1626203038612732.750,-115.723,-34.668,-28.320,-131.836,1.000
1626203038616639.000,-132.324,-41.016,-48.340,151.367,1.000
1626203038620545.250,80.566,-50.293,-45.410,246.582,1.000
1626203038624451.500,146.484,-35.645,-17.090,-58.105,1.000
1626203038628357.750,-40.527,-35.645,-10.742,-216.797,1.000
1626203038632264.000,-139.648,-37.109,-22.949,15.137,1.000
1626203038636170.250,37.598,-23.438,-39.062,235.352,1.000
1626203038640076.500,136.719,-40.527,-55.664,65.918,1.000
1626203038643982.750,-10.742,-63.965,-26.855,-186.523,1.000
1626203038647889.000,-146.484,-47.852,-18.066,1.000,1.000
1626203038651795.250,-24.902,-38.086,-26.367,1.000,1.000
1626203038655701.500,147.949,-29.785,-26.855,1.000,1.000
1626203038659607.750,28.809,-37.598,-56.641,1.000,1.000
1626203038663514.000,-160.645,-21.973,-41.992,1.000,1.000
1626203038667420.250,-92.285,-14.160,-16.602,1.000,1.000
1626203038671326.500,102.539,-32.715,0.000,1.000,1.000
1626203038675232.750,98.633,-30.762,8.301,1.000,1.000
1626203038679139.000,-88.379,-37.109,-30.762,1.000,1.000
1626203038683045.250,-117.676,-50.293,-49.316,1.000,1.000
1626203038686951.500,61.523,-47.363,-21.484,1.000,1.000
