timestamps,TP9,AF7,AF8,TP10,Right AUX
1626294725889479.250,51.758,8.301,-17.578,144.531,1.000
1626294725893385.500,-56.152,-76.660,-55.176,-78.125,1.000
1626294725897291.750,-135.254,-81.055,-58.105,-211.426,1.000
1626294725901198.000,-50.293,-29.297,-34.180,-20.508,1.000
1626294725905104.250,41.504,-35.645,-18.066,147.461,1.000
1626294725909010.500,-13.672,-49.805,-25.879,-1.465,1.000
1626294725912916.750,-140.625,-99.121,-83.496,-227.051,1.000
1626294725916823.000,-71.289,-31.738,-41.016,-93.750,1.000
1626294725920729.250,54.199,30.273,1.953,136.719,1.000
1626294725924635.500,34.668,3.906,-13.184,75.684,1.000
1626294725928541.750,-69.824,-28.809,-13.672,-140.625,1.000
1626294725932448.000,-125.000,-71.777,-50.781,-162.598,1.000
1626294725936354.250,-0.488,-23.926,-40.527,1.000,1.000
1626294725940260.500,72.266,6.348,-6.348,1.000,1.000
1626294725944166.750,-35.645,-5.371,-12.695,1.000,1.000
1626294725948073.000,-98.145,-16.113,-26.367,1.000,1.000
1626294725951979.250,-28.320,-36.133,-29.297,1.000,1.000
1626294725955885.500,50.293,-0.488,-9.766,1.000,1.000
1626294725959791.750,0.000,6.348,-9.766,1.000,1.000
1626294725963698.000,-84.473,-25.391,-28.809,1.000,1.000
1626294725967604.250,-54.688,-41.504,-40.039,1.000,1.000
1626294725971510.500,35.156,-28.809,-26.855,1.000,1.000
1626294725975416.750,14.160,-17.578,-32.715,1.000,1.000
1626294725979323.000,-80.566,-25.391,-41.504,1.000,1.000
1626294725983229.250,-56.152,-12.207,-23.926,1.000,1.000
1626294725987135.500,11.719,-46.387,-45.410,1.000,1.000
1626294725991041.750,16.602,-27.832,-36.133,1.000,1.000
1626294725994948.000,-61.523,2.441,-8.789,1.000,1.000
1626294725998854.250,-77.148,8.301,-13.184,1.000,1.000
1626294726002760.500,10.742,0.488,-24.414,1.000,1.000
1626294726006666.750,33.691,-52.734,-46.387,1.000,1.000
1626294726010573.000,-35.645,-48.828,-39.062,1.000,1.000
1626294726014479.250,-99.609,-64.453,-28.809,1.000,1.000
1626294726018385.500,-41.504,-35.645,-34.668,1.000,1.000
1626294726022291.750,9.277,-14.648,-53.223,1.000,1.000
1626294726026198.000,-44.922,-58.105,-55.176,1.000,1.000
1626294726030104.250,48.340,-9.277,-29.785,-74.707,1.000
1626294726034010.500,-22.949,14.648,-19.043,-184.082,1.000
1626294726037916.750,-66.406,-5.859,-25.879,4.883,1.000
1626294726041823.000,4.883,-28.320,-19.043,152.832,1.000
1626294726045729.250,56.641,-49.805,-18.555,-5.371,1.000
1626294726049635.500,-2.441,-35.156,-18.066,-166.992,1.000
1626294726053541.750,-86.914,-33.203,-30.762,-86.914,1.000
1626294726057448.000,-40.039,-23.926,-36.133,120.605,1.000
1626294726061354.250,36.133,-30.273,-38.086,72.266,1.000
1626294726065260.500,-1.465,-38.574,-43.945,-144.043,1.000
1626294726069166.750,-94.238,-31.250,-40.039,-114.746,1.000
1626294726073073.000,-73.242,-31.250,-21.973,79.102,1.000
1626294726076979.250,25.391,-12.695,-15.625,1.000,1.000
1626294726080885.500,13.184,-49.316,-38.574,1.000,1.000
1626294726084791.750,-68.848,-41.504,-28.809,1.000,1.000
1626294726088698.000,-75.195,-11.230,-6.836,1.000,1.000
1626294726092604.250,11.719,-5.859,-9.277,1.000,1.000
1626294726096510.500,39.551,6.348,-21.484,1.000,1.000
1626294726100416.750,-62.988,-42.480,-53.711,1.000,1.000
1626294726104323.000,-120.605,-56.152,-62.012,1.000,1.000
1626294726108229.250,-47.363,-34.668,-38.574,1.000,1.000
1626294726112135.500,24.414,-12.695,-15.137,1.000,1.000
1626294726116041.750,-34.180,-24.902,-18.555,1.000,1.000
1626294726119948.000,-118.652,-78.125,-38.574,1.000,1.000
1626294726123854.250,13.184,12.207,-34.668,18.066,1.000
1626294726127760.500,-78.125,-59.082,-61.035,-183.594,1.000
1626294726131666.750,-81.543,-42.969,-52.246,-144.043,1.000
1626294726135573.000,21.484,3.418,-27.832,77.637,1.000
1626294726139479.250,51.270,-21.484,-23.438,96.680,1.000
1626294726143385.500,-38.574,-35.645,-21.973,-106.445,1.000
1626294726147291.750,-96.680,-87.402,-41.504,-176.270,1.000
1626294726151198.000,-16.602,-54.688,-42.969,20.020,1.000
1626294726155104.250,35.645,-17.090,-52.734,111.328,1.000
1626294726159010.500,-29.785,6.836,-47.363,-61.523,1.000
1626294726162916.750,-93.750,-15.625,-34.180,-180.664,1.000
1626294726166823.000,-40.039,-70.312,-32.715,-28.320,1.000
1626294726170729.250,39.062,-18.555,-23.926,124.512,1.000
1626294726174635.500,18.555,-20.996,-9.766,15.137,1.000
1626294726178541.750,-61.035,-25.879,-10.742,-145.996,1.000
1626294726182448.000,-72.754,-19.043,-44.922,-89.355,1.000
1626294726186354.250,-1.465,-49.805,-53.711,78.125,1.000
1626294726190260.500,8.789,-32.715,-35.645,51.758,1.000
1626294726194166.750,-79.102,-24.902,-30.762,-141.113,1.000
