timestamps,TP9,AF7,AF8,TP10,Right AUX
1626202998429139.000,116.699,-19.531,-5.859,132.324,1.000
1626202998433045.250,-98.145,-26.855,-20.020,-134.277,1.000
1626202998436951.500,-193.848,-35.156,-28.320,-222.168,1.000
1626202998440857.750,0.000,-37.109,-22.949,20.996,1.000
1626202998444764.000,111.816,-21.973,-27.344,138.672,1.000
1626202998448670.250,-56.641,-16.602,-32.715,-78.125,1.000
1626202998452576.500,-193.359,-26.855,-31.250,-225.098,1.000
1626202998456482.750,-53.711,-45.898,-27.344,-37.109,1.000
1626202998460389.000,108.398,-44.922,-32.715,151.855,1.000
1626202998464295.250,0.000,-36.621,-49.805,5.859,1.000
1626202998468201.500,-204.590,-56.152,-59.570,-231.445,1.000
1626202998472107.750,-147.461,-56.641,-47.852,-135.742,1.000
1626202998476014.000,-68.848,-41.992,-29.297,-57.129,1.000
1626202998479920.250,116.699,-42.969,-39.551,150.391,1.000
1626202998483826.500,27.832,-33.203,-47.852,23.438,1.000
1626202998487732.750,-171.387,-19.043,-30.762,-203.613,1.000
1626202998491639.000,-125.977,-17.578,-25.879,-120.117,1.000
1626202998495545.250,84.473,-24.902,-28.320,125.977,1.000
1626202998499451.500,68.359,-36.133,-23.438,82.031,1.000
1626202998503357.750,-146.484,-36.621,-28.320,-179.199,1.000
1626202998507264.000,-167.480,-24.902,-31.250,-191.895,1.000
1626202998511170.250,56.152,-28.320,-24.414,78.613,1.000
1626202998515076.500,116.699,-40.039,-31.250,141.602,1.000
1626202998518982.750,-91.797,-52.734,-50.781,-111.328,1.000
1626202998522889.000,-120.605,-32.227,-50.781,-162.598,1.000
1626202998526795.250,-188.965,-40.527,-78.125,-214.355,1.000
1626202998530701.500,25.391,-24.902,-64.453,48.340,1.000
1626202998534607.750,122.070,-17.090,-33.203,137.695,1.000
1626202998538514.000,-70.312,-46.387,-40.527,-103.027,1.000
1626202998542420.250,-172.852,-54.199,-39.062,-210.449,1.000
1626202998546326.500,-13.672,-34.668,-25.391,-0.977,1.000
1626202998550232.750,119.629,-2.930,-40.039,155.762,1.000
1626202998554139.000,-5.371,13.672,-49.316,-16.602,1.000
1626202998558045.250,-193.359,-13.672,-45.898,-228.516,1.000
1626202998561951.500,-96.191,-58.594,-27.344,-90.820,1.000
1626202998565857.750,125.977,-47.363,-17.090,166.016,1.000
1626202998569764.000,120.117,-6.836,-32.715,157.715,1.000
1626202998573670.250,10.742,-3.418,-27.832,1.465,1.000
1626202998577576.500,-162.598,-0.488,-22.461,-228.516,1.000
1626202998581482.750,-68.359,-12.207,-14.160,-93.750,1.000
1626202998585389.000,119.141,-41.992,-22.461,150.391,1.000
1626202998589295.250,62.012,-28.809,-25.391,68.848,1.000
1626202998593201.500,-176.270,-30.762,-31.738,-208.496,1.000
1626202998597107.750,-199.707,-47.363,-28.320,-199.707,1.000
1626202998601014.000,31.250,-47.363,-9.277,82.031,1.000
1626202998604920.250,72.754,-52.246,0.000,114.258,1.000
1626202998608826.500,-153.320,-66.895,-9.766,-151.367,1.000
1626202998612732.750,-256.348,-70.801,6.348,-240.723,1.000
1626202998616639.000,-249.023,-109.375,18.555,1.000,1.000
1626202998620545.250,-42.480,-104.980,26.855,1.000,1.000
1626202998624451.500,36.133,-87.891,26.855,1.000,1.000
1626202998628357.750,-139.648,-88.867,23.926,1.000,1.000
1626202998632264.000,-226.074,-96.191,9.277,1.000,1.000
1626202998636170.250,-30.273,-81.543,11.230,1.000,1.000
1626202998640076.500,101.562,-68.848,13.184,1.000,1.000
1626202998643982.750,-66.895,-74.707,-9.277,1.000,1.000
1626202998647889.000,-230.957,-69.336,-13.184,1.000,1.000
1626202998651795.250,-101.562,-61.523,-1.953,1.000,1.000
1626202998655701.500,93.262,-58.594,-5.371,1.000,1.000
