timestamps,TP9,AF7,AF8,TP10,Right AUX
1626294639451979.250,-11.719,-20.020,-23.926,1.000,1.000
1626294639455885.500,57.129,-62.012,-35.645,1.000,1.000
1626294639459791.750,-45.898,-61.523,-70.312,1.000,1.000
1626294639463698.000,-138.184,-35.645,-69.824,1.000,1.000
1626294639467604.250,-61.523,-21.973,-44.922,1.000,1.000
1626294639471510.500,34.180,-14.160,-36.621,1.000,1.000
1626294639475416.750,-11.230,-11.230,-29.785,1.000,1.000
1626294639479323.000,-114.746,-35.156,-20.996,1.000,1.000
1626294639483229.250,-85.938,-47.363,-33.691,1.000,1.000
1626294639487135.500,38.086,-38.086,-54.688,1.000,1.000
1626294639491041.750,39.062,-25.879,-55.664,1.000,1.000
1626294639494948.000,-80.078,-52.246,-52.246,1.000,1.000
1626294639498854.250,-106.445,-42.969,-25.879,-200.195,1.000
1626294639502760.500,-86.914,-44.922,-24.414,-118.164,1.000
1626294639506666.750,30.762,-20.020,-27.344,119.629,1.000
1626294639510573.000,34.668,-15.625,-36.621,81.543,1.000
1626294639514479.250,-87.402,-29.297,-47.852,-173.828,1.000
1626294639518385.500,-111.328,-32.227,-40.527,-181.152,1.000
1626294639522291.750,17.090,-22.461,-20.508,77.148,1.000
1626294639526198.000,55.664,-13.672,-29.297,129.883,1.000
1626294639530104.250,-54.199,-23.438,-43.945,-111.328,1.000
1626294639534010.500,-115.234,-30.273,-38.086,-211.426,1.000
1626294639537916.750,-13.184,-20.996,-20.996,17.090,1.000
1626294639541823.000,61.035,-35.156,-30.273,151.367,1.000
1626294639545729.250,51.270,-19.531,-40.527,-43.457,1.000
1626294639549635.500,-48.828,-43.945,-39.551,-222.168,1.000
1626294639553541.750,-138.184,-68.359,-41.504,-72.266,1.000
1626294639557448.000,-48.828,-39.062,-26.367,155.762,1.000
1626294639561354.250,49.316,-39.551,-21.973,44.434,1.000
1626294639565260.500,-6.836,-39.062,-28.809,-192.871,1.000
1626294639569166.750,-109.863,-40.039,-31.250,-111.328,1.000
1626294639573073.000,-68.359,-50.781,-20.020,135.742,1.000
1626294639576979.250,57.129,-17.090,-8.301,112.305,1.000
1626294639580885.500,28.809,-15.625,-32.715,-141.113,1.000
1626294639584791.750,-97.656,-28.809,-52.246,-192.871,1.000
1626294639588698.000,-104.004,-31.250,-39.551,44.922,1.000
1626294639592604.250,17.578,-30.273,-22.461,1.000,1.000
1626294639596510.500,40.527,-31.250,-23.438,1.000,1.000
1626294639600416.750,-66.895,-41.504,-35.156,1.000,1.000
1626294639604323.000,-113.281,-53.711,-46.875,1.000,1.000
1626294639608229.250,-8.301,-35.156,-43.945,1.000,1.000
1626294639612135.500,72.754,-10.742,-27.832,1.000,1.000
1626294639616041.750,-30.762,-24.414,-38.574,1.000,1.000
1626294639619948.000,-122.070,-24.902,-41.504,1.000,1.000
1626294639623854.250,-37.598,-9.766,-18.066,1.000,1.000
1626294639627760.500,49.316,-12.695,-21.973,1.000,1.000
1626294639631666.750,-9.277,-29.785,-39.551,1.000,1.000
1626294639635573.000,-110.840,-26.855,-39.062,1.000,1.000
1626294639639479.250,-82.031,-23.926,-24.414,-89.844,1.000
1626294639643385.500,37.109,-37.598,-12.207,145.508,1.000
1626294639647291.750,28.320,-52.246,-20.508,75.684,1.000
1626294639651198.000,-84.473,-65.918,-30.762,-168.457,1.000
1626294639655104.250,-93.262,-51.758,-32.227,-147.949,1.000
1626294639659010.500,29.785,-15.625,-31.250,112.305,1.000
1626294639662916.750,52.246,-0.488,-51.270,130.859,1.000
1626294639666823.000,-76.660,-24.902,-63.965,-134.277,1.000
1626294639670729.250,-132.324,-39.062,-51.758,-216.309,1.000
1626294639674635.500,-20.996,-29.785,-43.457,9.766,1.000
1626294639678541.750,66.895,-24.414,-18.066,156.250,1.000
1626294639682448.000,-22.461,-37.598,-16.602,-40.039,1.000
1626294639686354.250,-45.410,-20.996,-38.086,-114.746,1.000
1626294639690260.500,-109.863,-41.992,-21.973,-204.590,1.000
1626294639694166.750,-21.484,-49.805,-24.414,12.695,1.000
1626294639698073.000,75.195,-20.996,-30.273,160.156,1.000
1626294639701979.250,-11.230,-8.789,-46.387,-35.156,1.000
1626294639705885.500,-121.094,-33.203,-64.453,-218.262,1.000
1626294639709791.750,-28.320,-35.645,-38.086,-18.555,1.000
1626294639713698.000,81.543,-25.879,-16.113,195.801,1.000
1626294639717604.250,-4.395,-25.391,-21.973,28.320,1.000
1626294639721510.500,-129.395,-19.531,-21.484,-204.102,1.000
1626294639725416.750,-101.562,-31.250,-28.809,-134.277,1.000
1626294639729323.000,32.715,-34.180,-15.137,109.375,1.000
1626294639733229.250,49.805,-21.484,-12.695,1.000,1.000
1626294639737135.500,-79.102,-30.762,-57.129,1.000,1.000
1626294639741041.750,-113.770,-28.809,-59.082,1.000,1.000
1626294639744948.000,17.090,-14.648,-21.973,1.000,1.000
1626294639748854.250,102.051,7.324,0.488,1.000,1.000
