timestamps,TP9,AF7,AF8,TP10,Right AUX
1626202957976014.000,-224.121,6.836,-50.293,-267.090,1.000
1626202957979920.250,-51.270,14.160,-30.762,-20.020,1.000
1626202957983826.500,126.953,-11.230,-32.227,175.293,1.000
1626202957987732.750,1.953,-14.648,-44.922,-20.020,1.000
1626202957991639.000,-162.598,-15.625,-34.180,-216.797,1.000
1626202957995545.250,-69.336,-47.852,-32.715,-61.035,1.000
1626202957999451.500,109.863,-36.621,-41.016,180.664,1.000
1626202958003357.750,40.039,-0.488,-41.504,53.711,1.000
1626202958007264.000,-147.461,-10.254,-44.434,-227.539,1.000
1626202958011170.250,-128.906,-33.691,-35.645,-154.785,1.000
1626202958015076.500,83.496,-49.805,-13.184,144.043,1.000
1626202958018982.750,109.863,-49.316,-5.859,140.137,1.000
1626202958022889.000,136.719,-8.789,-6.348,191.895,1.000
1626202958026795.250,22.461,-35.156,-9.277,16.113,1.000
1626202958030701.500,-185.547,-59.570,-24.902,-244.141,1.000
1626202958034607.750,-100.098,-43.457,-25.879,-106.445,1.000
1626202958038514.000,120.605,-39.551,-33.203,181.641,1.000
1626202958042420.250,91.309,-41.992,-55.176,111.816,1.000
1626202958046326.500,-128.906,-40.039,-67.383,-196.289,1.000
1626202958050232.750,-160.645,-20.020,-52.246,-203.613,1.000
1626202958054139.000,52.246,-5.859,-39.062,91.797,1.000
1626202958058045.250,117.676,3.418,-41.504,144.531,1.000
1626202958061951.500,-72.266,5.859,-49.316,-134.766,1.000
1626202958065857.750,-142.578,3.906,-56.641,-225.586,1.000
1626202958069764.000,55.664,4.883,-47.363,1.000,1.000
1626202958073670.250,180.664,16.602,-43.457,1.000,1.000
1626202958077576.500,14.648,21.973,-59.570,1.000,1.000
1626202958081482.750,-142.090,14.648,-68.359,1.000,1.000
1626202958085389.000,-7.324,15.137,-62.988,1.000,1.000
1626202958089295.250,186.035,28.809,-53.223,1.000,1.000
1626202958093201.500,93.262,28.320,-60.547,1.000,1.000
1626202958097107.750,-111.328,13.184,-72.754,1.000,1.000
1626202958101014.000,-59.082,17.090,-76.660,1.000,1.000
1626202958104920.250,144.043,43.457,-80.566,1.000,1.000
1626202958108826.500,145.996,44.922,-80.078,1.000,1.000
1626202958112732.750,-62.500,31.738,-90.332,1.000,1.000
1626202958116639.000,-92.773,20.020,-84.961,1.000,1.000
1626202958120545.250,131.836,4.395,-73.242,1.000,1.000
1626202958124451.500,202.148,-0.488,-84.473,1.000,1.000
1626202958128357.750,-0.977,15.625,-113.770,1.000,1.000
1626202958132264.000,-114.258,53.223,-106.934,1.000,1.000
1626202958136170.250,62.012,65.430,-68.848,1.000,1.000
1626202958140076.500,201.172,49.316,-64.453,1.000,1.000
1626202958143982.750,68.848,21.973,-70.312,1.000,1.000
1626202958147889.000,-99.121,15.625,-59.082,1.000,1.000
1626202958151795.250,-1.465,22.949,-60.059,1.000,1.000
1626202958155701.500,197.754,26.367,-61.035,1.000,1.000
1626202958159607.750,161.621,36.133,-48.828,1.000,1.000
1626202958163514.000,-51.758,3.906,-34.668,-151.855,1.000
1626202958167420.250,-58.105,-12.207,-34.180,-107.422,1.000
1626202958171326.500,160.156,-23.438,-47.363,192.383,1.000
1626202958175232.750,159.180,-9.766,-59.570,175.293,1.000
1626202958179139.000,-60.547,-6.836,-61.523,-135.742,1.000
1626202958183045.250,-90.332,-26.367,-46.387,-182.129,1.000
1626202958186951.500,112.305,-41.504,-37.109,104.980,1.000
1626202958190857.750,180.664,-24.902,-38.574,205.078,1.000
1626202958194764.000,-10.254,-15.137,-43.457,-70.801,1.000
1626202958198670.250,-135.742,-41.016,-52.246,-219.727,1.000
1626202958202576.500,25.391,-37.109,-50.293,14.160,1.000
1626202958206482.750,169.922,-2.441,-47.852,199.219,1.000
1626202958210389.000,145.020,3.418,-24.902,187.012,1.000
1626202958214295.250,-22.461,-11.230,-28.320,-62.012,1.000
1626202958218201.500,-176.758,-33.203,-34.668,-243.164,1.000
1626202958222107.750,-13.184,-31.738,-25.879,-6.836,1.000
1626202958226014.000,163.086,-9.277,-43.457,214.844,1.000
1626202958229920.250,51.270,-7.324,-56.152,40.039,1.000
1626202958233826.500,-132.324,-36.621,-44.922,-199.219,1.000
1626202958237732.750,-81.543,-41.992,-48.828,-95.703,1.000
1626202958241639.000,91.797,-44.922,-48.828,145.996,1.000
1626202958245545.250,63.965,-37.109,-38.086,84.473,1.000
1626202958249451.500,-119.141,-15.625,-19.043,-173.340,1.000
1626202958253357.750,-137.695,-35.156,-0.977,-166.016,1.000
1626202958257264.000,67.383,-36.621,-2.930,113.770,1.000
1626202958261170.250,115.723,-23.926,-15.625,151.367,1.000
1626202958265076.500,-94.727,-33.691,-32.227,-138.672,1.000
1626202958268982.750,-179.199,-38.086,-36.133,-234.375,1.000
1626202958272889.000,1.953,-31.738,-34.180,23.926,1.000
1626202958276795.250,127.441,-31.738,-29.785,173.340,1.000
1626202958280701.500,-24.414,-35.156,-36.133,-54.199,1.000
1626202958284607.750,-184.082,-26.855,-41.992,-242.676,1.000
1626202958288514.000,-39.551,-7.324,-33.691,-28.809,1.000
1626202958292420.250,135.742,-27.832,-40.039,192.871,1.000
1626202958296326.500,22.461,-52.734,-40.039,30.762,1.000
1626202958300232.750,-171.875,-44.922,-23.926,-221.680,1.000
1626202958304139.000,-96.680,-34.180,-20.996,-115.723,1.000
1626202958308045.250,94.238,-37.598,-36.133,156.250,1.000
1626202958311951.500,69.336,-42.480,-42.969,116.211,1.000
1626202958315857.750,-135.254,-44.922,-42.969,-163.574,1.000
1626202958319764.000,-153.320,-51.270,-31.738,-171.387,1.000
1626202958323670.250,79.590,-25.879,-11.230,129.395,1.000
1626202958327576.500,124.023,-43.457,-25.391,171.875,1.000
1626202958331482.750,-79.590,-80.566,-38.574,-110.352,1.000
1626202958335389.000,-187.500,-75.684,-49.805,-228.027,1.000
1626202958339295.250,-9.277,-54.199,-37.598,27.832,1.000
1626202958343201.500,158.691,-13.184,-18.555,219.238,1.000
1626202958347107.750,-5.859,-30.762,-47.852,-17.090,1.000
1626202958351014.000,-192.871,-29.297,-57.129,1.000,1.000
1626202958354920.250,-72.754,13.672,-41.504,1.000,1.000
1626202958358826.500,114.258,12.207,-39.551,1.000,1.000
1626202958362732.750,30.762,-18.066,-39.062,1.000,1.000
1626202958366639.000,-180.664,-39.062,-33.691,1.000,1.000
1626202958370545.250,-138.184,-37.598,-25.391,1.000,1.000
1626202958374451.500,97.656,-20.996,-8.301,1.000,1.000
1626202958378357.750,121.094,-33.691,-4.395,1.000,1.000
1626202958382264.000,-118.164,-62.988,-31.250,1.000,1.000
1626202958386170.250,-183.594,-46.875,-39.062,1.000,1.000
1626202958390076.500,43.945,-16.602,-18.066,1.000,1.000
1626202958393982.750,131.348,-14.648,-21.484,1.000,1.000
