timestamps,TP9,AF7,AF8,TP10,Right AUX
1626062888440169.750,1.465,-55.664,-36.133,122.559,1.000
1626062888444076.000,-23.438,-46.875,-38.086,-79.590,1.000
1626062888447982.250,-40.527,-27.832,-48.340,-181.152,1.000
1626062888451888.500,-24.414,-14.648,-34.668,-3.906,1.000
1626062888455794.750,-7.812,-24.414,-6.836,134.277,1.000
1626062888459701.000,-28.320,-44.434,-11.719,-17.090,1.000
1626062888463607.250,-54.688,-23.926,-32.715,-186.523,1.000
1626062888467513.500,-51.758,-11.719,-49.805,-83.008,1.000
1626062888471419.750,-27.344,-39.062,-54.199,98.145,1.000
1626062888475326.000,-15.137,-39.551,-46.387,34.180,1.000
1626062888479232.250,-52.734,-37.598,-49.316,-177.246,1.000
1626062888483138.500,-46.875,-20.996,-57.617,-132.324,1.000
1626062888487044.750,-1.953,3.418,-25.879,98.633,1.000
1626062888490951.000,-8.301,-21.973,1.465,91.309,1.000
1626062888494857.250,-58.594,-69.336,-25.391,-147.949,1.000
1626062888498763.500,-71.777,-63.477,-36.621,-189.453,1.000
1626062888502669.750,-41.016,-47.363,-33.203,22.461,1.000
1626062888506576.000,-21.973,-37.109,-49.316,107.910,1.000
1626062888510482.250,-34.668,-26.367,-61.523,-66.406,1.000
1626062888514388.500,-59.082,-37.598,-32.227,-187.988,1.000
1626062888518294.750,-50.781,-36.133,-14.648,-34.180,1.000
1626062888522201.000,-20.020,-30.762,-35.645,120.117,1.000
1626062888526107.250,-13.184,-39.062,-40.527,3.418,1.000
1626062888530013.500,-37.598,-31.738,-46.875,-171.387,1.000
1626062888533919.750,-38.574,-17.090,-26.367,-73.730,1.000
1626062888537826.000,-42.969,-32.227,-31.250,132.812,1.000
1626062888541732.250,-13.672,-19.043,-24.414,57.617,1.000
1626062888545638.500,-31.250,-23.438,-45.410,-168.945,1.000
1626062888549544.750,-55.176,-31.738,-42.969,-122.070,1.000
1626062888553451.000,-20.508,-15.137,-17.578,100.098,1.000
1626062888557357.250,5.371,-25.879,-40.039,119.629,1.000
1626062888561263.500,-12.695,-35.156,-52.734,-103.027,1.000
1626062888565169.750,-36.133,-34.668,-32.715,-182.617,1.000
1626062888569076.000,-48.828,-26.855,-26.855,43.945,1.000
1626062888572982.250,-34.668,-18.066,-30.762,160.156,1.000
1626062888576888.500,-0.488,-20.020,-17.578,-22.949,1.000
1626062888580794.750,-16.602,-28.809,-41.504,-80.078,1.000
