timestamps,TP9,AF7,AF8,TP10,Right AUX
1626062413127669.750,51.270,-51.270,-48.828,368.652,1.000
1626062413131576.000,0.000,-17.090,-47.363,113.281,1.000
1626062413135482.250,-96.191,-8.301,-30.273,-404.297,1.000
1626062413139388.500,-80.078,-19.043,-19.043,-265.625,1.000
1626062413143294.750,24.902,-0.977,-26.367,282.227,1.000
1626062413147201.000,22.949,-26.855,-38.574,246.582,1.000
1626062413151107.250,-84.961,-43.457,-38.574,-300.781,1.000
1626062413155013.500,-103.516,-26.367,-27.832,-363.770,1.000
1626062413158919.750,-3.906,-25.391,-16.113,179.199,1.000
1626062413162826.000,37.109,-38.574,-12.695,344.238,1.000
1626062413166732.250,-46.875,-60.547,-32.227,-157.715,1.000
1626062413170638.500,-104.980,-43.945,-47.852,-438.965,1.000
1626062413174544.750,-18.555,-16.602,-26.367,1.000,1.000
1626062413178451.000,67.871,-12.695,4.883,1.000,1.000
1626062413182357.250,0.000,-1.465,-12.207,1.000,1.000
1626062413186263.500,-105.957,-13.184,-44.434,1.000,1.000
1626062413190169.750,-55.664,-23.926,-24.414,1.000,1.000
1626062413194076.000,49.805,-20.020,-0.977,1.000,1.000
1626062413197982.250,28.320,-29.785,-9.277,1.000,1.000
1626062413201888.500,-86.426,-38.086,-31.738,1.000,1.000
1626062413205794.750,-92.773,-43.945,-39.551,1.000,1.000
1626062413209701.000,20.508,-40.527,-40.039,1.000,1.000
1626062413213607.250,42.969,-24.414,-35.645,1.000,1.000
1626062413217513.500,-62.012,-33.203,-47.363,1.000,1.000
1626062413221419.750,-109.375,-43.457,-54.688,1.000,1.000
1626062413225326.000,-14.648,-35.156,-16.602,1.000,1.000
1626062413229232.250,47.852,-29.785,-13.184,1.000,1.000
1626062413233138.500,-38.086,-18.066,-41.016,1.000,1.000
1626062413237044.750,-111.328,-18.555,-35.156,1.000,1.000
1626062413240951.000,-38.086,-44.922,-19.043,1.000,1.000
1626062413244857.250,50.293,-55.176,-14.160,1.000,1.000
1626062413248763.500,-7.324,-24.414,-18.066,1.000,1.000
1626062413252669.750,-103.027,-5.371,-24.902,1.000,1.000
1626062413256576.000,-66.895,-16.602,-29.785,1.000,1.000
1626062413260482.250,31.250,-29.297,-29.785,1.000,1.000
1626062413264388.500,35.156,-17.578,-24.902,1.000,1.000
1626062413268294.750,-62.012,-26.855,-27.344,-313.477,1.000
1626062413272201.000,-76.660,-45.898,-24.414,-302.734,1.000
1626062413276107.250,38.574,-35.645,-0.977,258.789,1.000
1626062413280013.500,53.223,-36.133,-8.301,343.262,1.000
1626062413283919.750,-62.500,-38.574,-33.691,-197.754,1.000
1626062413287826.000,-105.469,-22.461,-51.758,-398.438,1.000
1626062413291732.250,-12.695,-21.484,-50.293,94.238,1.000
1626062413295638.500,55.664,-30.273,-19.531,391.602,1.000
1626062413299544.750,-24.414,-30.762,-10.254,-44.922,1.000
1626062413303451.000,-112.793,-21.973,-18.066,-442.871,1.000
1626062413307357.250,-55.176,-24.414,-22.461,-91.797,1.000
1626062413311263.500,33.691,-22.461,-15.625,372.070,1.000
1626062413315169.750,29.297,-16.113,-32.715,109.375,1.000
1626062413319076.000,-13.672,1.465,-26.367,-405.762,1.000
1626062413322982.250,-93.262,-15.137,-20.020,-234.863,1.000
1626062413326888.500,-58.105,-46.387,-16.602,314.453,1.000
1626062413330794.750,30.273,-34.180,-22.461,249.512,1.000
1626062413334701.000,8.301,-22.949,-21.484,-297.852,1.000
1626062413338607.250,-83.984,-50.293,-24.414,-342.285,1.000
1626062413342513.500,-73.730,-80.566,-39.062,188.477,1.000
1626062413346419.750,29.785,-58.105,-34.180,346.680,1.000
1626062413350326.000,53.711,-8.789,-16.602,-145.508,1.000
1626062413354232.250,-44.922,-10.254,-21.484,-427.246,1.000
1626062413358138.500,-85.449,-26.855,-35.645,-5.859,1.000
1626062413362044.750,-0.488,-24.902,-42.480,1.000,1.000
1626062413365951.000,51.270,-31.250,-45.410,1.000,1.000
1626062413369857.250,-22.949,-30.273,-20.508,1.000,1.000
1626062413373763.500,-96.191,-21.484,-8.301,1.000,1.000
1626062413377669.750,-36.133,-26.367,-30.762,1.000,1.000
1626062413381576.000,30.273,-35.645,-54.199,1.000,1.000
1626062413385482.250,-32.715,-34.668,-52.246,1.000,1.000
1626062413389388.500,-125.977,-46.875,-36.621,1.000,1.000
1626062413393294.750,-77.637,-46.875,-22.949,1.000,1.000
1626062413397201.000,26.855,-48.340,-27.832,1.000,1.000
1626062413401107.250,12.207,-50.781,-38.574,1.000,1.000
1626062413405013.500,-89.844,-40.527,-30.762,1.000,1.000
1626062413408919.750,-96.680,-30.273,-15.625,-299.805,1.000
1626062413412826.000,-5.859,-29.785,-30.762,237.305,1.000
1626062413416732.250,18.555,-31.250,-47.852,300.781,1.000
1626062413420638.500,-73.730,-49.805,-45.410,-235.352,1.000
1626062413424544.750,-117.676,-63.965,-36.133,-416.016,1.000
1626062413428451.000,-16.113,-35.156,-23.438,96.191,1.000
1626062413432357.250,51.758,-12.695,-25.879,383.789,1.000
1626062413436263.500,-30.273,-26.855,-27.344,-60.547,1.000
1626062413440169.750,-122.070,-42.969,-30.273,-443.359,1.000
1626062413444076.000,-45.898,-16.113,-16.113,-62.988,1.000
1626062413447982.250,57.617,-23.438,-7.812,389.648,1.000
1626062413451888.500,2.441,-44.434,-26.855,101.074,1.000
1626062413455794.750,-111.816,-30.273,-60.059,-420.410,1.000
1626062413459701.000,-93.750,-18.066,-67.383,-244.141,1.000
1626062413463607.250,24.902,-14.160,-38.086,313.965,1.000
1626062413467513.500,20.996,-27.832,-29.297,237.305,1.000
1626062413471419.750,-95.703,-46.875,-46.875,-322.266,1.000
1626062413475326.000,-106.445,-57.617,-49.316,-351.562,1.000
1626062413479232.250,18.066,-37.598,-21.484,222.656,1.000
1626062413483138.500,55.664,-30.762,-10.742,324.707,1.000
1626062413487044.750,-36.621,-36.621,-30.762,-202.148,1.000
1626062413490951.000,-75.684,-16.113,-47.363,-378.906,1.000
1626062413494857.250,-12.695,-22.461,-44.434,62.012,1.000
1626062413498763.500,40.527,-33.203,-38.086,366.699,1.000
