timestamps,TP9,AF7,AF8,TP10,Right AUX
1626062523565169.750,35.156,-25.879,-24.902,134.277,1.000
1626062523569076.000,-61.523,-33.691,-42.969,-314.453,1.000
1626062523572982.250,-56.641,-23.926,-29.297,-214.355,1.000
1626062523576888.500,37.598,-33.203,-17.578,255.371,1.000
1626062523580794.750,46.875,-25.879,-18.555,238.770,1.000
1626062523584701.000,-60.547,-38.574,-32.227,-239.258,1.000
1626062523588607.250,-89.844,-66.406,-59.082,-321.289,1.000
1626062523592513.500,12.695,-44.922,-58.105,137.207,1.000
1626062523596419.750,59.082,-22.461,-18.066,306.641,1.000
1626062523600326.000,-24.414,-6.348,-20.020,-108.398,1.000
1626062523604232.250,-89.844,13.672,-58.594,-378.906,1.000
1626062523608138.500,-26.367,-8.301,-36.133,-13.184,1.000
1626062523612044.750,56.152,-29.297,-22.949,1.000,1.000
1626062523615951.000,22.461,-52.246,-25.391,1.000,1.000
1626062523619857.250,-60.059,-94.727,-39.551,1.000,1.000
1626062523623763.500,-54.688,-59.570,-55.664,1.000,1.000
1626062523627669.750,28.320,-8.789,-26.367,1.000,1.000
1626062523631576.000,16.113,-14.648,-14.648,1.000,1.000
1626062523635482.250,-70.312,-15.625,-15.625,1.000,1.000
1626062523639388.500,-53.711,6.836,-3.418,1.000,1.000
1626062523643294.750,28.809,2.930,-12.207,1.000,1.000
1626062523647201.000,22.949,-18.066,-31.250,1.000,1.000
1626062523651107.250,-72.266,-31.250,-46.875,1.000,1.000
1626062523655013.500,-102.539,-43.945,-54.688,1.000,1.000
1626062523658919.750,0.977,-60.547,-38.086,1.000,1.000
1626062523662826.000,62.500,-64.941,-38.574,1.000,1.000
1626062523666732.250,-26.367,-67.383,-61.523,1.000,1.000
1626062523670638.500,-106.934,-43.457,-39.062,1.000,1.000
1626062523674544.750,-48.340,-1.953,-9.766,1.000,1.000
1626062523678451.000,39.062,-1.953,-12.207,1.000,1.000
1626062523682357.250,-4.883,-5.371,-34.180,1.000,1.000
1626062523686263.500,-115.234,-5.371,-51.270,1.000,1.000
1626062523690169.750,-103.027,-25.879,-51.270,1.000,1.000
1626062523694076.000,1.465,-46.875,-50.293,1.000,1.000
1626062523697982.250,0.000,-70.312,-56.641,1.000,1.000
1626062523701888.500,-81.543,-60.547,-58.105,1.000,1.000
1626062523705794.750,-108.398,-20.508,-27.344,-344.238,1.000
1626062523709701.000,-86.426,-0.488,-9.766,-209.961,1.000
1626062523713607.250,16.113,-9.766,-4.395,253.906,1.000
1626062523717513.500,17.578,-41.992,-24.414,215.820,1.000
1626062523721419.750,-74.707,-25.879,-45.410,-253.418,1.000
1626062523725326.000,-91.797,-0.977,-37.598,-302.246,1.000
1626062523729232.250,2.441,-13.672,-25.879,159.668,1.000
1626062523733138.500,40.527,-26.855,-27.344,290.527,1.000
1626062523737044.750,-52.734,-53.711,-24.414,-146.973,1.000
1626062523740951.000,-105.469,-50.293,-17.090,-361.328,1.000
1626062523744857.250,-36.133,-38.574,-29.785,20.996,1.000
1626062523748763.500,21.484,-37.598,-31.738,308.594,1.000
1626062523752669.750,-43.457,-24.902,-24.902,1.000,1.000
1626062523756576.000,-119.629,-19.043,-33.691,1.000,1.000
1626062523760482.250,-71.777,-18.555,-34.668,1.000,1.000
1626062523764388.500,18.555,-36.133,-25.879,1.000,1.000
1626062523768294.750,2.441,-31.738,-25.391,1.000,1.000
1626062523772201.000,-104.004,-36.621,-29.785,1.000,1.000
1626062523776107.250,-108.398,-43.457,-29.785,1.000,1.000
1626062523780013.500,-10.742,-22.949,-38.086,1.000,1.000
1626062523783919.750,-4.883,-32.715,-45.898,1.000,1.000
1626062523787826.000,-100.098,-54.199,-39.551,1.000,1.000
1626062523791732.250,-147.461,-40.527,-38.086,1.000,1.000
1626062523795638.500,-54.199,-20.996,-32.715,1.000,1.000
1626062523799544.750,24.414,-6.348,-20.020,1.000,1.000
1626062523803451.000,-51.270,-21.484,-33.203,1.000,1.000
1626062523807357.250,-127.930,-46.387,-37.109,1.000,1.000
1626062523811263.500,-69.824,-40.527,-33.691,1.000,1.000
1626062523815169.750,22.949,-21.973,-51.270,1.000,1.000
1626062523819076.000,-15.137,-28.320,-60.059,1.000,1.000
1626062523822982.250,-121.582,-51.758,-37.109,1.000,1.000
1626062523826888.500,-89.355,-60.547,-34.668,1.000,1.000
1626062523830794.750,5.859,-69.336,-45.410,1.000,1.000
1626062523834701.000,1.465,-62.500,-12.207,1.000,1.000
1626062523838607.250,-86.914,-39.062,-10.254,1.000,1.000
1626062523842513.500,-83.496,-32.227,-17.578,1.000,1.000
1626062523846419.750,-123.535,-58.594,-21.973,200.195,1.000
1626062523850326.000,-55.664,-58.594,-24.414,242.676,1.000
1626062523854232.250,43.457,-58.105,-17.090,-211.914,1.000
1626062523858138.500,13.184,-44.434,-18.555,-357.910,1.000
1626062523862044.750,-69.824,-56.152,-32.715,83.984,1.000
1626062523865951.000,-68.848,-65.430,-50.293,322.754,1.000
1626062523869857.250,15.137,-31.250,-30.762,-69.824,1.000
1626062523873763.500,17.578,-6.348,-14.160,-386.719,1.000
1626062523877669.750,-95.215,-11.719,-27.344,-54.199,1.000
1626062523881576.000,-128.418,-24.902,-26.367,328.613,1.000
1626062523885482.250,-29.785,-29.785,-18.066,66.895,1.000
1626062523889388.500,21.973,-24.902,-23.926,-351.562,1.000
1626062523893294.750,-56.641,-30.762,-31.250,1.000,1.000
1626062523897201.000,-123.047,-26.855,-25.879,1.000,1.000
1626062523901107.250,-58.594,-19.043,-22.949,1.000,1.000
1626062523905013.500,5.859,-25.391,-23.438,1.000,1.000
