timestamps,TP9,AF7,AF8,TP10,Right AUX
1626062523.5651696,35.156,-25.879,-24.901999999999997,134.27700000000002,1.0
1626062523.5690758,-61.523,-33.691,-42.968999999999994,-314.453,1.0
1626062523.572982,-56.641000000000005,-23.926,-29.296999999999997,-214.355,1.0
1626062523.5768883,37.598,-33.203,-17.578,255.37099999999998,1.0
1626062523.580795,46.875,-25.879,-18.555,238.77,1.0
1626062523.584701,-60.547,-38.574,-32.227,-239.25799999999998,1.0
1626062523.5886073,-89.844,-66.406,-59.082,-321.289,1.0
1626062523.5925136,12.695,-44.922,-58.105,137.207,1.0
1626062523.5964196,59.082,-22.461,-18.066,306.64099999999996,1.0
1626062523.600326,-24.414,-6.348,-20.02,-108.398,1.0
1626062523.6042323,-89.844,13.672,-58.593999999999994,-378.906,1.0
1626062523.6081383,-26.366999999999997,-8.301,-36.133,-13.184000000000001,1.0
1626062523.6120448,56.152,-29.296999999999997,-22.949,1.0,1.0
1626062523.615951,22.461,-52.246,-25.391,1.0,1.0
1626062523.6198573,-60.059,-94.727,-39.551,1.0,1.0
1626062523.6237636,-54.688,-59.57,-55.663999999999994,1.0,1.0
1626062523.6276698,28.32,-8.789,-26.366999999999997,1.0,1.0
1626062523.631576,16.113,-14.648,-14.648,1.0,1.0
1626062523.6354823,-70.312,-15.625,-15.625,1.0,1.0
1626062523.6393886,-53.711000000000006,6.836,-3.418,1.0,1.0
1626062523.6432948,28.809,2.93,-12.207,1.0,1.0
1626062523.647201,22.949,-18.066,-31.25,1.0,1.0
1626062523.6511073,-72.266,-31.25,-46.875,1.0,1.0
1626062523.6550138,-102.539,-43.945,-54.688,1.0,1.0
1626062523.6589198,0.977,-60.547,-38.086,1.0,1.0
1626062523.662826,62.5,-64.941,-38.574,1.0,1.0
1626062523.6667323,-26.366999999999997,-67.383,-61.523,1.0,1.0
1626062523.6706386,-106.934,-43.457,-39.062,1.0,1.0
1626062523.6745448,-48.34,-1.953,-9.766,1.0,1.0
1626062523.678451,39.062,-1.953,-12.207,1.0,1.0
1626062523.682357,-4.883,-5.371,-34.18,1.0,1.0
1626062523.6862638,-115.234,-5.371,-51.27,1.0,1.0
1626062523.6901696,-103.027,-25.879,-51.27,1.0,1.0
1626062523.6940763,1.465,-46.875,-50.293,1.0,1.0
1626062523.697982,0.0,-70.312,-56.641000000000005,1.0,1.0
1626062523.7018883,-81.543,-60.547,-58.105,1.0,1.0
1626062523.705795,-108.398,-20.508000000000003,-27.344,-344.23800000000006,1.0
1626062523.709701,-86.426,-0.488,-9.766,-209.96099999999998,1.0
1626062523.713607,16.113,-9.766,-4.395,253.90599999999998,1.0
1626062523.7175136,17.578,-41.992,-24.414,215.82,1.0
1626062523.7214196,-74.707,-25.879,-45.41,-253.418,1.0
1626062523.725326,-91.79700000000001,-0.977,-37.598,-302.246,1.0
1626062523.7292323,2.441,-13.672,-25.879,159.668,1.0
1626062523.7331386,40.527,-26.855,-27.344,290.527,1.0
1626062523.7370448,-52.733999999999995,-53.711000000000006,-24.414,-146.97299999999998,1.0
1626062523.740951,-105.469,-50.293,-17.09,-361.32800000000003,1.0
1626062523.7448573,-36.133,-38.574,-29.785,20.996,1.0
1626062523.7487636,21.484,-37.598,-31.738000000000003,308.594,1.0
1626062523.7526696,-43.457,-24.901999999999997,-24.901999999999997,1.0,1.0
1626062523.756576,-119.62899999999999,-19.043,-33.691,1.0,1.0
1626062523.7604823,-71.777,-18.555,-34.668,1.0,1.0
1626062523.7643886,18.555,-36.133,-25.879,1.0,1.0
1626062523.7682948,2.441,-31.738000000000003,-25.391,1.0,1.0
1626062523.772201,-104.00399999999999,-36.621,-29.785,1.0,1.0
1626062523.7761073,-108.398,-43.457,-29.785,1.0,1.0
1626062523.7800136,-10.742,-22.949,-38.086,1.0,1.0
1626062523.7839198,-4.883,-32.715,-45.898,1.0,1.0
1626062523.787826,-100.098,-54.199,-39.551,1.0,1.0
1626062523.7917323,-147.461,-40.527,-38.086,1.0,1.0
1626062523.7956386,-54.199,-20.996,-32.715,1.0,1.0
1626062523.799545,24.414,-6.348,-20.02,1.0,1.0
1626062523.803451,-51.27,-21.484,-33.203,1.0,1.0
1626062523.807357,-127.93,-46.387,-37.109,1.0,1.0
1626062523.8112638,-69.824,-40.527,-33.691,1.0,1.0
1626062523.8151696,22.949,-21.973000000000003,-51.27,1.0,1.0
1626062523.8190758,-15.137,-28.32,-60.059,1.0,1.0
1626062523.822982,-121.58200000000001,-51.758,-37.109,1.0,1.0
1626062523.8268883,-89.355,-60.547,-34.668,1.0,1.0
1626062523.830795,5.859,-69.336,-45.41,1.0,1.0
1626062523.834701,1.465,-62.5,-12.207,1.0,1.0
1626062523.8386073,-86.914,-39.062,-10.254000000000001,1.0,1.0
1626062523.8425136,-83.49600000000001,-32.227,-17.578,1.0,1.0
1626062523.8464196,-123.535,-58.593999999999994,-21.973000000000003,200.195,1.0
1626062523.850326,-55.663999999999994,-58.593999999999994,-24.414,242.676,1.0
1626062523.8542323,43.457,-58.105,-17.09,-211.91400000000002,1.0
1626062523.8581383,13.184000000000001,-44.434,-18.555,-357.91,1.0
1626062523.8620448,-69.824,-56.152,-32.715,83.984,1.0
1626062523.865951,-68.848,-65.43,-50.293,322.754,1.0
1626062523.8698573,15.137,-31.25,-30.761999999999997,-69.824,1.0
1626062523.8737636,17.578,-6.348,-14.16,-386.719,1.0
1626062523.8776698,-95.215,-11.719000000000001,-27.344,-54.199,1.0
1626062523.881576,-128.418,-24.901999999999997,-26.366999999999997,328.61300000000006,1.0
1626062523.8854823,-29.785,-29.785,-18.066,66.895,1.0
1626062523.8893886,21.973000000000003,-24.901999999999997,-23.926,-351.56199999999995,1.0
1626062523.8932948,-56.641000000000005,-30.761999999999997,-31.25,1.0,1.0
